instance,epoch,link0,link1,link2,link3,link4,link5
arm_54,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_55,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_56,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_57,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_58,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_59,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_60,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_61,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_62,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_63,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_64,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_65,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_66,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_67,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_68,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_69,1,262.02,265.061,283.433,0.0,0.0,0.0
arm_70,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_71,1,262.02,265.061,283.433,0.0,0.0,0.0
arm_72,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_73,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_74,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_75,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_76,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_77,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_78,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_79,1,262.02,265.061,283.433,0.0,0.0,0.0
arm_80,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_81,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_82,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_83,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_84,1,262.022,265.061,283.433,0.0,0.0,0.0
arm_85,1,262.02,265.061,283.433,0.0,0.0,0.0
arm_86,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_87,1,262.02,265.061,283.433,0.0,0.0,0.0
arm_88,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_89,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_90,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_91,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_92,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_93,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_94,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_95,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_96,1,262.02,265.061,283.433,0.0,0.0,0.0
arm_97,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_98,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_99,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_100,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_101,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_102,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_103,1,262.02,265.061,283.433,0.0,0.0,0.0
arm_104,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_105,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_106,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_107,1,262.02,265.061,283.433,0.0,0.0,0.0
arm_108,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_109,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_110,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_111,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_112,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_113,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_114,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_115,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_116,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_117,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_118,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_119,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_120,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_121,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_122,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_123,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_124,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_125,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_126,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_127,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_128,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_129,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_130,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_131,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_132,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_133,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_134,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_135,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_136,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_137,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_138,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_139,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_140,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_141,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_142,1,262.02,265.061,283.433,0.0,0.0,0.0
arm_143,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_144,1,262.02,265.061,283.433,0.0,0.0,0.0
arm_145,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_146,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_147,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_148,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_149,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_150,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_151,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_152,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_153,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_154,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_155,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_156,1,262.02,265.061,283.433,0.0,0.0,0.0
arm_157,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_158,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_159,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_160,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_161,1,262.02,265.061,283.433,0.0,0.0,0.0
arm_162,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_163,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_164,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_165,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_166,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_167,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_168,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_169,1,262.02,265.061,283.433,0.0,0.0,0.0
arm_170,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_171,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_172,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_173,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_174,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_175,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_176,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_177,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_178,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_179,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_180,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_181,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_182,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_183,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_184,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_185,1,262.02,265.061,283.433,0.0,0.0,0.0
arm_186,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_187,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_188,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_189,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_190,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_191,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_192,1,262.02,265.061,283.433,0.0,0.0,0.0
arm_193,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_194,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_195,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_196,1,262.02,265.061,283.433,0.0,0.0,0.0
arm_197,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_198,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_199,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_200,1,262.021,265.061,283.433,0.0,0.0,0.0
arm_0,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_1,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_2,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_3,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_4,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_5,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_6,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_7,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_8,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_9,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_10,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_11,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_12,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_13,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_14,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_15,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_16,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_17,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_18,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_19,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_20,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_21,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_22,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_23,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_24,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_25,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_26,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_27,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_28,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_29,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_30,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_31,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_32,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_33,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_34,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_35,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_36,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_37,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_38,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_39,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_40,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_41,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_42,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_43,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_44,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_45,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_46,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_47,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_48,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_49,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_50,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_51,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_52,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_53,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_54,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_55,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_56,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_57,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_58,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_59,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_60,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_61,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_62,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_63,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_64,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_65,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_66,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_67,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_68,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_69,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_70,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_71,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_72,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_73,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_74,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_75,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_76,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_77,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_78,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_79,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_80,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_81,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_82,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_83,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_84,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_85,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_86,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_87,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_88,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_89,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_90,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_91,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_92,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_93,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_94,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_95,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_96,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_97,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_98,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_99,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_100,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_101,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_102,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_103,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_104,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_105,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_106,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_107,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_108,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_109,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_110,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_111,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_112,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_113,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_114,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_115,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_116,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_117,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_118,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_119,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_120,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_121,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_122,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_123,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_124,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_125,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_126,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_127,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_128,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_129,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_130,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_131,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_132,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_133,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_134,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_135,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_136,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_137,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_138,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_139,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_140,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_141,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_142,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_143,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_144,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_145,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_146,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_147,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_148,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_149,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_150,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_151,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_152,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_153,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_154,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_155,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_156,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_157,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_158,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_159,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_160,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_161,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_162,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_163,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_164,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_165,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_166,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_167,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_168,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_169,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_170,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_171,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_172,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_173,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_174,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_175,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_176,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_177,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_178,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_179,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_180,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_181,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_182,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_183,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_184,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_185,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_186,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_187,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_188,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_189,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_190,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_191,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_192,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_193,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_194,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_195,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_196,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_197,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_198,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_199,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_200,2,496.063,484.733,507.239,0.0,0.0,0.0
arm_0,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_1,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_2,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_3,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_4,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_5,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_6,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_7,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_8,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_9,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_10,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_11,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_12,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_13,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_14,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_15,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_16,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_17,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_18,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_19,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_20,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_21,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_22,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_23,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_24,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_25,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_26,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_27,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_28,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_29,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_30,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_31,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_32,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_33,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_34,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_35,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_36,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_37,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_38,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_39,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_40,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_41,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_42,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_43,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_44,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_45,3,717.692,705.064,725.997,0.0,0.0,0.0
arm_46,3,717.692,705.064,725.997,0.0,0.0,0.0
