instance,epoch,link0,link1,link2,link3,link4,link5
arm_185,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_186,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_187,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_188,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_189,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_190,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_191,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_192,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_193,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_194,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_195,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_196,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_197,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_198,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_199,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_200,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_201,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_202,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_203,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_204,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_205,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_206,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_207,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_208,2,518.233,511.982,509.769,0.0,490.647,0.0
arm_0,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_1,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_2,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_3,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_4,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_5,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_6,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_7,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_8,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_9,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_10,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_11,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_12,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_13,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_14,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_15,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_16,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_17,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_18,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_19,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_20,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_21,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_22,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_23,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_24,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_25,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_26,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_27,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_28,3,747.478,738.2,737.048,0.0,724.06,0.0
arm_29,3,747.478,738.2,737.048,0.0,724.06,0.0
