-0.372247,0.117125,1.175885
-0.293928,-0.460379,1.150563
-0.308252,-0.085653,1.226757
-0.285504,-0.265244,1.221422
-0.293563,-0.362179,1.176433
-0.282119,0.103058,1.216450
-0.312802,-0.179823,1.217233
-0.305067,0.012688,1.198786
-0.321511,-0.569830,1.180452
======================
-0.320595,-0.568954,1.177499
-0.313428,-0.179969,1.210368
-0.308211,-0.099289,1.243033
-0.306856,-0.019984,1.195745
-0.291977,-0.353525,1.172905
-0.293463,-0.455933,1.152817
-0.284792,-0.257145,1.227238
-0.293734,0.078076,1.224226
======================
-0.464677,-0.411593,1.381103
-0.313219,-0.579461,1.145552
-0.307059,-0.052386,1.213243
-0.301089,-0.493592,1.168745
-0.283824,-0.281872,1.202114
-0.291080,-0.386098,1.173615
-0.311091,-0.174046,1.222008
-0.294828,0.069775,1.221527
======================
-0.252034,-0.458329,1.163901
-0.587079,-0.410871,1.288292
-0.292683,-0.086920,1.286352
-0.269821,-0.576318,1.158821
-0.302283,0.057515,1.203455
-0.315497,-0.157109,1.198421
-0.358466,-0.510391,1.250230
-0.270789,0.089866,1.278861
-0.276471,-0.232853,1.216668
-0.308619,-0.042886,1.196526
-0.266051,-0.348432,1.190093
-0.448843,-0.433203,1.307682
======================
-0.549522,-0.409905,1.094782
-0.630688,-0.403965,1.104761
-0.296344,0.061795,1.218320
-0.304195,-0.175634,1.204694
-0.246397,-0.438763,1.223505
-0.274535,-0.302122,1.235307
-0.367575,-0.522573,1.205375
-0.490288,-0.447837,1.215336
-0.305695,-0.058341,1.207362
-0.241376,-0.567318,1.194120
======================
-0.298884,-0.166943,1.203255
-0.301741,-0.302313,1.258651
-0.247743,-0.564265,1.250618
-0.425674,-0.422624,1.097491
-0.313130,0.086486,1.210322
-0.351453,-0.527807,1.184662
-0.275093,-0.436795,1.269508
-0.305217,-0.048301,1.208173
-0.414727,-0.413372,0.949938
======================
-0.320224,0.103537,1.208785
-0.302249,-0.185814,1.211507
-0.300197,0.017610,1.202527
-0.334196,-0.295831,1.260182
-0.310964,-0.086727,1.203930
-0.280040,-0.105010,1.266525
-0.321833,-0.412746,1.273283
======================
-0.102143,-0.408286,1.041574
-0.352504,-0.494260,1.266738
-0.342833,-0.325827,1.238892
-0.038178,-0.405509,1.020767
-0.059545,-0.433085,1.097280
-0.257613,-0.471111,1.096812
-0.181537,-0.415558,1.069086
-0.301313,-0.130508,1.216803
-0.310975,0.063014,1.207858
======================
-0.017017,-0.414065,1.200679
-0.150350,-0.437711,1.152385
-0.375553,-0.562319,1.251174
-0.370496,-0.444242,1.224281
-0.307490,-0.036346,1.198626
-0.261723,-0.522856,1.186894
-0.348854,-0.327522,1.207960
-0.292335,-0.133943,1.256547
-0.323204,-0.210045,1.206871
-0.313319,0.091024,1.208187
======================
-0.302655,-0.069243,1.213925
-0.119630,-0.436033,1.302264
-0.065226,-0.446641,1.400388
-0.316577,-0.214388,1.206011
-0.284252,-0.534805,1.217650
-0.010385,-0.419750,1.381223
-0.357320,-0.377867,1.194103
-0.313185,0.087480,1.203545
-0.185530,-0.484204,1.206717
-0.386256,-0.542893,1.213659
======================
-0.272428,0.085789,1.278063
-0.310975,-0.185468,1.216673
-0.375192,-0.288711,1.195786
-0.446164,-0.404008,1.205881
-0.157303,-0.557067,1.374568
-0.487854,-0.520343,1.233397
-0.302439,-0.074455,1.215391
-0.304376,0.042736,1.201611
-0.322366,-0.555047,1.236899
======================
-0.260199,-0.658189,1.263289
-0.184371,-0.721626,1.424330
-0.298754,-0.165537,1.230095
-0.381768,-0.619320,1.248360
-0.304570,-0.059158,1.209091
-0.487526,-0.542896,1.233436
-0.398990,-0.349644,1.199443
-0.459333,-0.446955,1.206758
-0.347506,-0.244774,1.190307
-0.297888,0.053961,1.215648
======================
0.159286,-0.495534,1.344275
-0.254594,-0.461727,1.172217
-0.290513,-0.153458,1.243096
-0.303601,-0.228246,1.185054
-0.073147,-0.554720,1.178346
-0.271465,0.093636,1.279314
-0.302332,0.052256,1.201592
-0.211943,-0.569052,1.188878
-0.278134,-0.343832,1.180600
-0.303267,-0.059325,1.207029
0.045066,-0.501968,1.212381
======================
-0.303784,0.044436,1.200072
-0.271447,0.069820,1.268889
-0.306829,-0.199262,1.210874
-0.308625,-0.055220,1.200655
-0.303932,-0.321655,1.169021
-0.287792,-0.111802,1.266583
-0.244761,-0.558434,1.134378
0.054142,-0.348853,1.071495
-0.286739,-0.441174,1.147980
